dtm_13,dtm_24,de_13,de_24,dl
-1.111599260204448996e+02,-1.040377824369253688e+02,-5.315769372735539378e+01,-9.993739452108566468e+01,-3.010398953220985163e+01,-1.439429173553811125e+01,-6.591760268293444369e+01,-5.197470597944322890e+01,-2.855382338695965672e+01
-6.937975004532938783e+01,-2.411160080662109806e+01,-1.302114559587812437e+01,-8.909467936267976995e+01,-3.577697199840127951e+01,-1.925043435463086183e+01,-7.629633509788035894e+01,-7.903290499118034518e+01,-4.051328016249125596e+01
-1.078513073952215535e+02,-9.387978817357758032e+01,-4.881663453009772979e+01,-1.127477662790584816e+02,-4.401787046576492912e+01,-2.033404233598512434e+01,-7.319186607398437161e+01,-5.431925027846958187e+01,-3.068640407734590525e+01
-4.166896907390727733e+01,-4.796725155259196072e-01,-1.550716314314016131e+00,-1.038506632839711159e+02,-5.061371529562578075e+01,-1.992253101337192334e+01,-2.318286391283155012e+01,-4.386690171172134001e+01,-2.744787136566022667e+01
-9.820902786089612846e+01,-4.528097707714141507e+01,-2.404147505261306605e+01,-7.298818621136697971e+01,-6.696943241512236966e+01,-3.604478550324621011e+01,-1.129852207052320665e+02,-7.308330367125896032e+01,-3.778267704688911266e+01
9.622367551132981589e+00,-5.752009520186106784e+00,-7.365466984551886753e+00,-1.297807249837720178e+02,-8.966524605222588207e+01,-4.071932841917941914e+01,-1.058861630484425689e+02,-1.149437487436850915e+02,-5.959064604085945405e+01
-5.148955856652719376e+01,-2.633718142750088020e+01,-1.612688428247249561e+01,-9.131287503561100038e+01,-8.777497217160052401e+01,-4.605182743296776948e+01,-8.920911784021974711e+01,-7.482321159438426150e+01,-3.820612032079759501e+01
-1.020165886890549984e+02,-7.223055654064742725e+01,-3.968727911380104700e+01,-9.524979828967126139e+01,-8.374263602283248531e+01,-4.504791761284428731e+01,-1.008187110813244516e+02,-5.538827637108448698e+01,-2.832646831682762212e+01
-1.001430401890542043e+01,-1.497664888509632419e+00,-4.797164611280450686e+00,-8.464298644217811329e+01,-8.059015517052266375e+01,-3.930785493302668954e+01,-7.957375746829774243e+01,-9.381031373550668206e+01,-4.851050135760492310e+01
-5.103834806676545099e+01,-2.239377853191818701e+01,-1.098276066407669305e+01,-3.407541029524617215e+01,-2.794155649739340674e+01,-1.515236680461628538e+01,-9.457776510216896781e+01,-9.834374348586763404e+01,-5.087322043735488819e+01
-2.060464538847193694e+01,-1.222105678209547364e+01,-9.079774707140188639e+00,-4.803392069523158625e+01,-5.316011824414255216e+01,-2.894639894545723280e+01,-1.269151787473361424e+02,-1.069928967368357036e+02,-5.461138262304645252e+01
-6.207286524184866039e+01,-5.635525918971380577e+01,-2.998146285842452130e+01,-5.115217338906720101e+01,-2.784710848480608547e+01,-1.461476548063809844e+01,-1.463195982241856541e+02,-9.778282305674046881e+01,-5.129740626196260678e+01
-1.438325699551566288e+02,-8.549576912285806429e+01,-4.488571941815129662e+01,-7.148490334847649308e+01,-6.772031410519623762e+01,-3.537590647213247763e+01,-8.259127231273235736e+01,-4.685840797336732066e+01,-2.465706682424113438e+01
-4.631692183372337013e+01,3.406133295097248492e+00,9.660111429624720358e-01,-8.514693363415160832e+01,-4.905374292566031613e+01,-2.288820864709482095e+01,-4.879235634011283196e+01,-6.845287975513292622e+01,-3.595236432670777305e+01
-8.935652954129831471e+01,-6.899009221393860969e+01,-3.991441622947308332e+01,-1.087301647463725658e+02,-9.828548817506394641e+01,-5.167612552097816092e+01,-9.784901292699773023e+01,-6.119960307312162229e+01,-3.087841572761918485e+01
-1.141474694758340576e+02,-7.748040611291864366e+01,-4.132194459422336763e+01,-7.755717102797545692e+01,-4.395999464269186774e+01,-2.341554956409355270e+01,-9.834740326678954148e+01,-6.154893340158267279e+01,-3.147454938293568460e+01
-6.519319506471879322e+01,-4.773784628536110120e+01,-2.671660271165797695e+01,-8.130863532359246904e+01,-2.386936408691370559e+01,-1.448111017919517707e+01,-1.052011068255741151e+02,-6.892021098189580641e+01,-3.552405958832210331e+01
-4.574718976314420615e+01,-1.284624116178963504e+01,-9.293533961460276771e+00,-9.412125268448899362e+01,-8.139406748729719254e+01,-4.149096902633520756e+01,-5.709193065544084789e+01,-5.659867465245520179e+01,-2.968103029907939572e+01
-1.542645753385604905e+02,-6.230841305640652195e+01,-2.873915947958509065e+01,-1.095821803915209500e+02,-6.070995273067428855e+01,-2.164984452733209253e+01,1.542301388329482847e+01,-7.428250799162412932e+00,-1.133482518958707175e+01
-8.148759220845592210e+01,-6.879483697061644421e+01,-3.479869833588293915e+01,-4.059837229738496944e+01,-2.054166608406016792e+01,-1.111561168656179177e+01,-1.368998424130114131e+02,-9.712257227862596665e+01,-5.086402825772580627e+01
-2.639933147349955789e+01,-6.219594321594712483e+00,-4.572057887416249855e+00,-7.628810878701446541e+01,-4.525340505977658268e+01,-2.314961901594764271e+01,-8.648717633081960798e+01,-9.943436272138274035e+01,-5.138192996085071229e+01
-7.998348338838459881e+01,-4.550927421705341658e+01,-2.475220110762862191e+01,-7.894520785402653473e+01,-5.139675233608464566e+01,-2.827945749119756158e+01,-1.074573146142147948e+02,-7.249594275550124678e+01,-3.716107739108215924e+01
-3.824213501733825638e+01,-7.042514314030086098e+00,-5.552672908967863918e+00,-9.747694005726890509e+01,-4.936058949749585167e+01,-2.313426840706512166e+01,-5.546179055637509236e+01,-6.794159612580440921e+01,-3.781923645581238702e+01
-4.276015436900607369e+01,-2.340916393817791175e+01,-1.541273966022815500e+01,-7.687391456103712528e+01,-6.811887672231284796e+01,-3.526049439430775578e+01,-1.058258110697710208e+02,-8.754161532465406026e+01,-4.573044386707773867e+01
-7.995604808082893555e+01,-3.808370460689326364e+01,-2.164656122355531664e+01,-9.134219498321867547e+01,-6.531994765991554175e+01,-3.493776659329651579e+01,-7.438014175595714050e+01,-6.242540881388106300e+01,-3.218065031160291767e+01
-6.728820517416221492e+01,-2.652651473022520179e+01,-1.519704387649522204e+01,-7.925000456784403013e+01,-5.746379490881479057e+01,-3.052036137674052441e+01,-7.741259443587703970e+01,-7.073138668064665069e+01,-3.628158339880160099e+01
-1.642499036918271997e+02,-9.056594429789313949e+01,-4.656732844639374491e+01,-6.311532940248058310e+01,-5.937464897521053331e+01,-2.876969193636659838e+01,-5.581130106980033645e+01,-4.482912545233044455e+01,-2.425505784937558929e+01
-1.186961744243429848e+02,-9.562324405813670580e+01,-4.972249556421297711e+01,-1.047939315158522078e+02,-4.409988659925134868e+01,-1.983026735373015015e+01,-6.074704541467426111e+01,-4.810916452926944942e+01,-2.781356014256600417e+01
1.658059206429084043e+01,7.631895068591262543e+00,-9.796081018127722473e-01,-9.884497830633902993e+01,-7.972934749280938149e+01,-3.759436196725912538e+01,-9.920802560595666364e+01,-1.188027592848914509e+02,-6.122539881480877000e+01
-1.221075647216018041e+02,-7.960624212387136822e+01,-4.167334564063651214e+01,-7.936563798631986799e+01,-6.530922920978720470e+01,-3.442772886262937249e+01,-1.194947293856555177e+02,-5.382375243779655705e+01,-2.803142651114543327e+01
-1.232748484730569487e+02,-1.046930102325978851e+02,-5.410295473680758960e+01,-5.988641872306207858e+01,-3.255864787829600004e+01,-1.769820778550142393e+01,-9.224728257544585119e+01,-5.048539390438679675e+01,-2.417861997941032826e+01
-9.152679133834637071e+01,-4.432208220162023338e+01,-2.422256525334363886e+01,-8.348102311801525843e+01,-5.940121664333501883e+01,-3.221299851526085689e+01,-8.664112553119083771e+01,-6.532046475808290609e+01,-3.355049687771069244e+01
-9.367308306611501223e+01,-5.590537925584077072e+01,-2.973290535618599506e+01,-6.577466801957828579e+01,-4.922006928364642420e+01,-2.624865693941180922e+01,-1.292258012205682576e+02,-7.500002850631946671e+01,-3.827314922619808613e+01
9.921535296274441862e-02,-8.063244939831804459e+00,-8.685641570367238273e+00,-9.988031625809219349e+01,-5.201450059499077838e+01,-2.487317238076133918e+01,-9.990705263917445222e+01,-1.033980498770273186e+02,-5.428114067490552941e+01
-3.103808702195081537e+01,-1.316567898368171541e+01,-9.200096417290872353e+00,-7.993955598637441540e+01,-7.739334410307283463e+01,-3.930226471129032007e+01,-8.077515706282994756e+01,-8.118426017925253291e+01,-4.193112341171517699e+01
-7.035814574269933530e+01,-3.471229646777280209e+01,-1.937458243133037428e+01,-6.730369965561556000e+01,-4.681784186412053828e+01,-2.597868123081444480e+01,-9.921316105000167340e+01,-7.611134235272625403e+01,-3.837605479256349383e+01
-1.240877204202833326e+02,-7.529822492368859344e+01,-3.814582887187572879e+01,-4.756350622616199075e+01,-1.108915439495174837e+01,-6.742813239335106346e+00,-7.707964347710918673e+01,-7.855459275744979664e+01,-3.798790510289637723e+01
-1.377798408634515681e+02,-9.568233217802109891e+01,-5.080037178749913807e+01,-7.739559656855364267e+01,-6.710980032417423047e+01,-3.583371213101239050e+01,-1.017623113847976413e+02,-5.504492364503821022e+01,-2.751309622171090297e+01
-1.008408372500826715e+02,-3.672993867089087416e+01,-1.986807138328440914e+01,-9.496500620567277906e+01,-6.794447345053109188e+01,-3.347552859356731147e+01,-5.854865491770277686e+01,-5.701787293825481129e+01,-3.169047216243659193e+01
-1.068971488249680988e+02,-7.265963700619739996e+01,-3.407227997045953316e+01,-3.040766885580367784e+01,-6.188490519090834141e+00,-6.591192225281460537e+00,-9.582614650175379722e+01,-9.871187204977073293e+01,-5.055395602983634262e+01
-1.060035146796451500e+02,-8.559311307278031222e+01,-4.442621359331692332e+01,-8.201350042243818450e+01,-2.493050016866853014e+01,-1.366929797863151208e+01,-8.970837309690335815e+01,-7.244159575633145209e+01,-3.509368168825267276e+01
-6.892960777691597229e+01,-3.080827940039426949e+01,-1.743346858151559786e+01,-7.961547493046815305e+01,-5.328063893426228503e+01,-2.881560875765916308e+01,-8.175631518105562634e+01,-7.151819805672339214e+01,-3.653976678185612315e+01
-5.083379479077348151e+01,6.462117215771201018e+00,2.543709559802820763e+00,-9.194991203105217892e+01,-5.450567401629210451e+01,-2.285187720600674766e+01,-2.861000117958801070e+01,-4.832240982047763111e+01,-2.900574273264943059e+01
-9.447048519960807766e+01,-3.294327261640447091e+01,-1.805211068690031340e+01,-8.820850755230634377e+01,-6.062050221925692028e+01,-3.104574721619102462e+01,-7.515642869180747709e+01,-7.262450849857729906e+01,-3.871389542646719661e+01
-1.080086500565023613e+02,-5.472552988409421459e+01,-2.898298928119074702e+01,-7.759458967291983811e+01,-7.160508594322766385e+01,-3.829719484515355532e+01,-1.132526241776103291e+02,-6.651737087197787446e+01,-3.398693728063661013e+01
-7.104024955307664868e+00,1.472245069956238694e+01,2.703344793084525577e+00,-1.301530532119286363e+02,-7.958163563680012942e+01,-3.550223898311661941e+01,-3.421370161961564804e+01,-5.360806692281778396e+01,-3.312207502562414163e+01
-7.259317232204227821e+01,-1.832100256826294071e+01,-1.131658474199270614e+01,-9.238939649758765427e+01,-6.664437590092848041e+01,-3.183362096723512025e+01,-4.228834949213992900e+01,-4.947084722618505737e+01,-2.790865148412338925e+01
-6.336625891485778084e+01,-1.869336744119891591e+01,-1.151820116647414238e+01,-8.984515864921570483e+01,-6.776332117240743003e+01,-3.459446797634304005e+01,-6.199313838831622547e+01,-6.238765628217444714e+01,-3.299630487799646517e+01
-8.529430626786307812e+01,-6.151251924418173189e+01,-3.320779743216552760e+01,-5.190860866826332654e+01,-2.755483557828713970e+01,-1.538580606399391826e+01,-1.407631498757393160e+02,-8.596235546642590464e+01,-4.516881390146683373e+01
-6.193527084613975831e+00,-1.337763100488899681e+01,-9.957066992290023677e+00,-8.472442132556243166e+01,-5.328492250669367536e+01,-2.723029587615980773e+01,-1.153330616334640126e+02,-1.127026964155803910e+02,-5.840698409546067893e+01
-1.275164499361350323e+02,-6.857670512541236008e+01,-3.467939182163617318e+01,-9.305437339355671611e+01,-3.922703738704497312e+01,-1.790118083643567104e+01,-6.367105313291874324e+01,-5.365630390432943386e+01,-3.022727850138036132e+01
-2.862857397090766653e+01,-1.601314307674901727e+01,-1.169403013295809757e+01,-7.444638753631733152e+01,-4.995908071856041488e+01,-2.561960698812013248e+01,-8.301207840605718502e+01,-8.097517650997868088e+01,-4.210925584254307807e+01
1.696966276488802805e+01,6.946862985183059891e+00,-9.164337698450140124e-01,-1.022548385798391593e+02,-7.529227562309858968e+01,-3.556254887531092379e+01,-1.033713871537279232e+02,-1.216469098439720398e+02,-6.289872560251467348e+01
-4.076120691764219828e+01,-9.463570694327358979e-01,-2.296665468088576745e+00,-8.250675830238130004e+01,-8.433137973685316524e+01,-4.244382682147806918e+01,-5.736980923239744357e+01,-7.293870149638819100e+01,-3.835614546341294329e+01
-1.208520541798233978e+02,-7.311804115860319087e+01,-3.865658356438555643e+01,-5.574125362806574913e+01,-3.148297620742397385e+01,-1.824325940499588228e+01,-1.225986278046576103e+02,-7.175487611689139555e+01,-3.851409945275633362e+01
-1.807361450795141877e+01,1.266563820952853803e+00,-2.506788789633546344e+00,-1.023222369317407754e+02,-6.113007599569559147e+01,-2.824380107688445207e+01,-5.873461204943752989e+01,-7.524119922653022741e+01,-4.128749142945651585e+01
-1.172741500643420665e+02,-5.007892115866053473e+01,-2.721919137580193393e+01,-8.897461526673720300e+01,-7.650014309872835838e+01,-3.952683611892425120e+01,-6.450825664596720799e+01,-5.799778357208484181e+01,-3.114250961489712921e+01
-1.036959525863088629e+02,-6.381712471607973214e+01,-3.368514699230390619e+01,-1.023955307479218817e+02,-5.966984423003268034e+01,-3.051721625198902643e+01,-7.933889048760575236e+01,-6.162353520387152628e+01,-3.243086497943547641e+01
-8.123435624284591938e+01,-5.167385964936643461e+01,-2.705665628852702298e+01,-4.906808439639931407e+01,-2.861971264663205261e+01,-1.486073023684006955e+01,-1.250673288557825487e+02,-8.768831722695533415e+01,-4.705403550489744191e+01
-6.187629764654593600e+01,-2.536832756399093114e+01,-1.463106351483715883e+01,-7.125001691435936380e+01,-5.877617679224566416e+01,-3.126569844056520964e+01,-8.566380548167248321e+01,-7.030042708376672067e+01,-3.598560468351232799e+01
-8.135300808577898124e+01,-5.998458823810268825e+01,-3.281117447186178282e+01,-9.280378589748784179e+01,-2.941217354643998760e+01,-1.743794246206687859e+01,-1.031697473969621797e+02,-7.815868536713497861e+01,-3.970091973040771904e+01
-6.696361917081127046e+01,-4.174746812222636549e+01,-2.273306784705634698e+01,-4.204497638459454834e+01,-3.538690989279851351e+01,-1.837158449501575319e+01,-1.312748854390945894e+02,-1.027532467557861366e+02,-5.555681162892562241e+01
-1.219750835064320427e+01,1.813089075176407050e+00,-2.520423537540253278e+00,-9.898439937842721292e+01,-5.720849399190369411e+01,-2.796985021061230015e+01,-8.988230548129531883e+01,-1.085110091273240869e+02,-5.799738889373670503e+01
-7.085925046275463046e+01,-3.481379937360182453e+01,-1.944103700699744053e+01,-7.820552683060621746e+01,-5.084278171115704481e+01,-2.785258555930517588e+01,-8.670854099781199409e+01,-7.107806870424040824e+01,-3.642203013575302606e+01
-7.798427440562875290e+00,1.542329337972111603e+01,2.842705749044085906e+00,-1.244955381026140202e+02,-8.938134990957274795e+01,-4.202674027772349064e+01,-5.266800088128337620e+01,-7.910475917716935612e+01,-4.479489726412862183e+01
-9.764007742301086523e+01,-7.820345958691109445e+01,-4.160360341108107463e+01,-1.009254961245460436e+02,-3.590266153258822612e+01,-2.059828281709446429e+01,-9.421481834508446696e+01,-6.978025271666939489e+01,-3.609536513905085542e+01
-1.503678758152688317e+02,-9.257149411399471717e+01,-4.826626249670461277e+01,-6.924534115716063809e+01,-5.908409901671397790e+01,-2.919026361835931738e+01,-7.729040690580984574e+01,-5.349203333670308780e+01,-2.799757815980861864e+01
-1.392097629704636859e+02,-7.580999218452197397e+01,-4.050491937685901433e+01,-8.633244249840402063e+01,-9.061514727698724414e+01,-4.767101665817366296e+01,-8.799637822421742328e+01,-4.512234955053128260e+01,-2.342160200044742169e+01
-1.614994880549480740e+02,-9.820110277956834466e+01,-5.088046358113594181e+01,-5.876807215002658324e+01,-5.475424496496098925e+01,-2.834653515183568118e+01,-7.017314995608893469e+01,-5.024231735049474423e+01,-2.485831301441828600e+01
-9.441325665920349763e+01,-8.636503779526941571e+01,-4.619083896981964443e+01,-7.023884189217882579e+01,-1.910185268032023487e+01,-9.473366546842122204e+00,-1.254484028293908011e+02,-6.753920511768053814e+01,-3.432410015014369975e+01
-1.524415626490230125e+01,1.568877261697349468e+01,3.595907007864681759e+00,-1.392187973548837192e+02,-7.573928068488933718e+01,-3.058071377062066176e+01,-1.205580420183585488e+01,-4.250523793126907890e+01,-2.997137260604093001e+01
-1.004068878056444163e+02,-4.142806781064685140e+01,-2.232536912414142449e+01,-9.907493773026774875e+01,-5.890391292214984276e+01,-2.742785871249767382e+01,-5.106504560063595477e+01,-5.066408827530830195e+01,-2.888417372756841672e+01
-1.590795402074414255e+02,-9.907352700702509196e+01,-5.020272521784033870e+01,-4.300945981390853490e+01,-2.301190711474674799e+01,-1.510733001823033561e+01,-6.269491033139198066e+01,-5.280057985231272255e+01,-2.515640475988523406e+01
-2.235977554818722979e+01,-1.511966618635933912e+01,-9.242532100087487379e+00,-5.033152960363199213e+01,-5.426701239851450964e+01,-2.921190447674483437e+01,-1.146770702219800739e+02,-9.946754692719326840e+01,-5.114823081662389370e+01
-5.398799536371234353e+01,-5.058834871374700981e+01,-2.709086172131907944e+01,-5.081604718540303622e+01,-2.927649852896296068e+01,-1.500861610273889823e+01,-1.437780699694985742e+02,-9.901570355478827423e+01,-5.207504248173355421e+01
1.204972788202002221e+01,1.308405651173788442e+01,8.543346534048197327e-01,-1.230707726551584500e+02,-9.217033156487937617e+01,-4.274852640739942444e+01,-5.034758502616192288e+01,-7.265291629739499513e+01,-3.967582749704775580e+01
-7.925174491478439620e+01,-6.681572723609144759e+01,-3.219616335912614602e+01,-2.985821642722521574e+01,-1.486478080743124508e+01,-9.067675455088604508e+00,-1.312491541615638369e+02,-1.099271073955890756e+02,-5.742107361756900730e+01
-7.710165575484458600e+01,-5.823939281279788815e+01,-2.945163433922346030e+01,-4.711827156346069501e+01,-2.157513980695803468e+01,-1.145260505341727253e+01,-1.271057337532421769e+02,-9.609195606481867458e+01,-5.045165845800319460e+01
-3.627135239737768302e+01,-1.980924297484813223e+01,-1.404376156913367879e+01,-9.580714361909207355e+01,-9.200327224005501137e+01,-4.650705048940865538e+01,-9.616859352722941878e+01,-8.879711045462234154e+01,-4.610286294411314145e+01
-1.107439085327257402e+02,-5.834951371294110345e+01,-2.932219315637865265e+01,-1.097326297345713897e+02,-5.582047373838425131e+01,-2.342224982985986514e+01,-3.667518301724103935e+01,-3.626492367365497671e+01,-2.412823617022081635e+01
-1.196753973496472980e+02,-7.308331598673650831e+01,-3.854153296873358414e+01,-3.855897746102075985e+01,-2.197077055672160384e+01,-1.399082573204281488e+01,-1.295267922989110332e+02,-7.674624979908379885e+01,-4.133616587696927525e+01
-5.893171793489781862e+01,-1.472385736806373302e+01,-8.815265537876015856e+00,-1.260370143737217603e+02,-7.955866140999307845e+01,-3.219010010699457069e+01,-3.673293389264813413e-01,-2.160205411483963189e+01,-1.855939497256003534e+01
-9.292551653046346871e+01,-7.508303294923261717e+01,-4.012214111981924702e+01,-7.560973090755999237e+01,-3.131268040565143451e+01,-1.618642782068817354e+01,-1.200350201437606898e+02,-6.744280682051058307e+01,-3.425715098173104423e+01
-5.146155006166267754e+01,-1.255723372398335869e+00,-1.786493710453029848e+00,-1.055004127224624284e+02,-6.239082655275338141e+01,-2.405169479681985933e+01,-8.522066113083553773e+00,-3.176083808704696310e+01,-2.293531601299989120e+01
-9.828070357892619313e+01,-7.475246863087285476e+01,-3.729722636877959729e+01,-3.109153060654892897e+01,-1.231363737209039755e+01,-7.116703069690288430e+00,-1.254492437208133708e+02,-7.712595523854969315e+01,-4.000805165687069120e+01
-1.659498636105651599e+02,-8.437437019568213259e+01,-4.220626420868382667e+01,-8.691988253870538017e+01,-6.569682112195452817e+01,-2.901993686234167313e+01,-2.892992432767329092e+01,-2.979178558527797804e+01,-1.859103062248437510e+01
-1.289572921032414285e+02,-7.241244404632551834e+01,-3.814176808826003651e+01,-7.592045940268539539e+01,-6.179014595022388789e+01,-3.239204811727054079e+01,-8.509981960455264982e+01,-5.370271544712898049e+01,-2.832794843466434287e+01
-5.597636471928552737e+01,-3.463427501761597682e+01,-2.001019386970767755e+01,-6.833124155193547722e+01,-5.614866201997799067e+01,-3.070915386520218959e+01,-1.200875638449369092e+02,-8.630302678379402437e+01,-4.436277760923112368e+01
2.743371834554440625e+01,4.582981841837778347e+00,-9.941596266973817819e-02,-1.249239821925111045e+02,-8.291841005368330286e+01,-3.683253924953031344e+01,-1.117061167368867984e+02,-1.247907964937575258e+02,-6.545809104495594966e+01
-1.205635340116898533e+02,-1.069579977812326490e+02,-5.312611150149756156e+01,-7.226339516959713194e+01,-2.376876676812487688e+01,-1.155460909941186998e+01,-6.839524120860787093e+01,-5.010984535773941673e+01,-2.499756868011389344e+01
-5.779144610662248738e+01,-2.881696943670414157e+01,-1.722333043959247334e+01,-7.813812242586652701e+01,-6.472762002362726719e+01,-3.412238175102388027e+01,-9.379672712978108962e+01,-7.345375423103678258e+01,-3.778577682229127532e+01
1.234849395204935263e+01,-1.458560387649782797e+00,-2.936303109199201344e+00,-7.310703973969567926e+01,-4.026723155913521168e+01,-1.953737573617232925e+01,-1.136008733539017044e+02,-1.200405888026600394e+02,-6.311256525320833788e+01
-5.129646923671231207e+01,-3.705342760654110634e+01,-2.165297350717231240e+01,-7.491783098785870720e+01,-4.092234208869295742e+01,-2.212283828864870117e+01,-1.131440410694869172e+02,-8.067494386211114943e+01,-4.191989793889624849e+01
-1.389298896140063562e+02,-8.619789653122251138e+01,-4.593400428637905009e+01,-6.732420667099434297e+01,-5.124459984332152374e+01,-2.961633551851841162e+01,-1.073015875291215480e+02,-5.496547449901902382e+01,-2.873523500141234877e+01
-8.705558527143701042e+01,-5.176414697173542834e+01,-2.654526431975634182e+01,-5.582598125535976408e+01,-3.634635396503205129e+01,-1.901899517458645761e+01,-1.107238114025060298e+02,-8.485307041071210676e+01,-4.402407481914643483e+01
-8.423217816815976278e+01,-6.062141956985151126e+01,-3.236525152361056712e+01,-5.613523285799625739e+01,-3.031677837250181540e+01,-1.607564842661903981e+01,-1.373057527154220736e+02,-8.511195166972296988e+01,-4.458374873677446004e+01
-1.136688822909686820e+02,-8.196874476322950898e+01,-4.332225844459614450e+01,-7.669436317254951518e+01,-4.036077526198701548e+01,-2.145424176874078626e+01,-1.128626127294535877e+02,-6.665334713956654866e+01,-3.357911747278244263e+01
-7.387494572233551082e+01,-5.807799531536409177e+01,-3.085176239514611751e+01,-6.698012703810711344e+01,-2.316998045651504867e+01,-1.241955840766105013e+01,-1.170302087661742405e+02,-7.395822320444780473e+01,-3.866682319405379076e+01
-1.152130302457847222e+02,-6.985871383345801178e+01,-3.730686702477233752e+01,-5.477384062512622620e+01,-3.190557442540564637e+01,-1.859901351599703645e+01,-1.272074936281081392e+02,-7.520718269633285047e+01,-4.042535019915398209e+01
-8.287445612444318499e+01,-6.788887852371729537e+01,-3.550665545024569525e+01,-4.501724672987489839e+01,-2.001913688077900133e+01,-1.104146374548071918e+01,-1.342214170347294271e+02,-8.550687067482837733e+01,-4.400907429830959927e+01
-9.548038069454194954e+01,-6.693334082117161188e+01,-3.393943504076409567e+01,-6.689515729729032500e+01,-1.913405562595447407e+01,-1.045420545185682926e+01,-9.408933331936734135e+01,-8.940610707532277956e+01,-4.417099021923613833e+01
-5.310185837864497671e+01,-2.480034641097425663e+01,-1.313685322829515911e+01,-4.191425929365001934e+01,-3.584684182428223664e+01,-1.916484095956539591e+01,-1.000026800130229248e+02,-9.233681109468490433e+01,-4.796095902099393271e+01
-1.460828709400594221e+02,-8.533587672671637847e+01,-4.387351229048974943e+01,-8.324562824550031337e+01,-8.423577040018443540e+01,-4.211290619549809833e+01,-6.983762226574764043e+01,-3.819128171767032143e+01,-2.021961873056153536e+01
-1.049201717659083926e+02,-3.943193777179078552e+01,-2.091586717903290094e+01,-6.300122129919820679e+01,-5.184879297524474850e+01,-2.701670740416445682e+01,-8.562357483346966092e+01,-8.111662436458784953e+01,-4.186818102694132904e+01
-1.126870930049860959e+02,-1.104094013507092313e+02,-5.603625330720626607e+01,-7.822370955616638355e+01,-2.160239284667154891e+01,-1.194320951326294988e+01,-8.352875813428997276e+01,-5.448632994090161219e+01,-2.666657845746268407e+01
-9.664490267714533900e+01,-7.836576670942483247e+01,-4.185530530355244139e+01,-8.790806888189872836e+01,-3.343148763501659460e+01,-1.862157441087584431e+01,-1.061251924416762904e+02,-7.247255254858391993e+01,-3.688359018162847036e+01
-1.096065277582573572e+01,-6.212598648299405113e+00,-5.410125571704028857e+00,-5.291991685288139990e+01,-6.164731260726151163e+01,-3.202726614817903084e+01,-1.098559393780028728e+02,-1.040914186533306349e+02,-5.359597319732639420e+01
-1.066257920080713149e+02,-8.663310055530041609e+01,-4.491576526480659481e+01,-5.994689868105049868e+01,-2.121124556938616479e+01,-1.120700531169361369e+01,-1.115776165147830028e+02,-6.695239750847545679e+01,-3.396323546100205704e+01
